gene,stratum,clinvar_arm,tool,n,n_pos,n_neg,status,auroc,auprc,walker_sens_pp3,walker_spec_pp3,walker_lr_pp3,walker_lr_bp4,walker_lr_bp4_for_tier
RAD51C,s3_50,recorded_unclassified,avi_splice_junctions,75,30,45,ok,0.9007407407407407,0.8860767353115161,1.0,0.08888888888888889,1.0975609756097562,,
RAD51C,s3_50,unrecorded,spliceai,853,78,775,ok,0.9227129859387924,0.6736919477656192,0.7564102564102564,0.9341935483870968,11.494469582704875,0.1489639795486872,0.1489639795486872
RAD51C,s3_50,unrecorded,pangolin,853,78,775,ok,0.9174358974358975,0.6473355095234523,0.7051282051282052,0.9174193548387096,8.53866185897436,0.15031614880328947,0.15031614880328947
RAD51C,s3_50,unrecorded,alphagenome,853,78,775,ok,0.9293631100082713,0.6852263027787262,1.0,0.0,1.0,,
RAD51C,s3_50,unrecorded,cadd,853,78,775,ok,0.6183374689826303,0.16462656918654242,1.0,0.00903225806451613,1.0091145833333333,,
RAD51C,s3_50,unrecorded,phylop,853,78,775,ok,0.7760215053763441,0.34313536321012944,0.9102564102564102,0.37290322580645163,1.4515405719109422,0.22496371552975328,0.22496371552975328
RAD51C,s3_50,unrecorded,phastcons,853,78,775,ok,0.7723655913978494,0.2879910704475367,0.8076923076923077,0.56,1.8356643356643356,0.37352997879313665,0.37352997879313665
RAD51C,s3_50,unrecorded,gpn_msa,853,78,775,ok,0.8210008271298593,0.4300051785040231,0.9871794871794872,0.04774193548387097,1.0366722256966159,0.2838827838827839,0.2838827838827839
RAD51C,s3_50,unrecorded,nt,853,78,775,ok,0.7462365591397849,0.2943964091638407,0.8589743589743589,0.3858064516129032,1.3985401853048913,0.36262399401085527,0.36262399401085527
RAD51C,s3_50,unrecorded,spliceai_walker,853,78,775,ok,0.9212737799834574,0.6746270779765863,0.7692307692307693,0.9238709677419354,10.104302477183834,0.13673253352152434,0.13673253352152434
RAD51C,s3_50,unrecorded,avi,853,78,775,ok,0.9001819685690653,0.6732978820370129,0.9358974358974359,0.5277419354838709,1.9817500350287236,0.14719848053181386,0.14719848053181386
RAD51C,s3_50,unrecorded,avi_splice_sites,853,78,775,ok,0.9057485525227461,0.5786468540352084,0.5,0.9638709677419355,13.839285714285714,0.3474090012551551,0.3474090012551551
RAD51C,s3_50,unrecorded,avi_splice_site_usage,853,78,775,ok,0.9342100909842845,0.7001552346169897,0.717948717948718,0.952258064516129,15.038115038115038,0.16840504128639722,0.16840504128639722
RAD51C,s3_50,unrecorded,avi_splice_junctions,853,78,775,ok,0.9386931348221671,0.7125446041499596,0.9871794871794872,0.3329032258064516,1.4798145117294055,0.0,0.289395070948469
RAD51C,all_1_50,classified,spliceai,261,61,200,ok,0.959672131147541,0.9486094918193652,0.8688524590163934,0.97,28.961748633879782,0.07409465592294157,0.07409465592294157
RAD51C,all_1_50,classified,pangolin,261,61,200,ok,0.9601639344262295,0.9467608111290124,0.8688524590163934,0.955,19.30783242258652,0.07451564828614009,0.07451564828614009
RAD51C,all_1_50,classified,alphagenome,261,61,200,ok,0.9629508196721311,0.9558571156694345,1.0,0.0,1.0,,
RAD51C,all_1_50,classified,cadd,261,61,200,ok,0.896311475409836,0.8764034522786747,1.0,0.015,1.015228426395939,,
RAD51C,all_1_50,classified,phylop,261,61,200,ok,0.9388934426229508,0.9290633425364724,0.9508196721311475,0.43,1.6681046879493817,0.1214329083181542,0.1214329083181542
RAD51C,all_1_50,classified,phastcons,261,61,200,ok,0.9164754098360656,0.8247136708478865,0.9180327868852459,0.61,2.3539302227826817,0.1450747134774409,0.1450747134774409
RAD51C,all_1_50,classified,gpn_msa,261,61,200,ok,0.9182786885245902,0.9091073448416012,0.9836065573770492,0.055,1.0408534998698933,0.29806259314456035,0.29806259314456035
RAD51C,all_1_50,classified,nt,261,61,200,ok,0.8265573770491803,0.72956932767474,0.8852459016393442,0.41,1.5004167824395667,0.25548222269533744,0.25548222269533744
RAD51C,all_1_50,classified,spliceai_walker,261,61,200,ok,0.9613934426229508,0.9479281707461372,0.8688524590163934,0.97,28.961748633879782,0.07494145199063232,0.07494145199063232
RAD51C,all_1_50,classified,avi,261,61,200,ok,0.958688524590164,0.9447692984070192,0.9508196721311475,0.585,2.291131740075054,0.04371584699453552,0.04371584699453552
RAD51C,all_1_50,classified,avi_splice_sites,261,61,200,ok,0.9647950819672131,0.9440689414178972,0.8688524590163934,0.985,57.923497267759565,0.13951866062085805,0.13951866062085805
RAD51C,all_1_50,classified,avi_splice_site_usage,261,61,200,ok,0.9660655737704918,0.9622351889922535,0.8688524590163934,1.0,174.63934426229508,0.05122950819672131,0.05122950819672131
RAD51C,all_1_50,classified,avi_splice_junctions,261,61,200,ok,0.9691803278688524,0.9586357010119534,1.0,0.27,1.36986301369863,0.0,0.468384074941452
RAD51C,all_1_50,recorded_unclassified,spliceai,85,40,45,ok,0.9255555555555556,0.9326071109771596,0.925,0.7333333333333333,3.46875,0.04017857142857143,0.04017857142857143
RAD51C,all_1_50,recorded_unclassified,pangolin,85,40,45,ok,0.9322222222222222,0.9336537148131134,0.925,0.7555555555555555,3.7840909090909096,0.037500000000000006,0.037500000000000006
RAD51C,all_1_50,recorded_unclassified,alphagenome,85,40,45,ok,0.9216666666666666,0.9291689860069003,1.0,0.0,1.0,,
RAD51C,all_1_50,recorded_unclassified,cadd,85,40,45,ok,0.8347222222222223,0.8378367918189169,1.0,0.0,1.0,,
RAD51C,all_1_50,recorded_unclassified,phylop,85,40,45,ok,0.8388888888888889,0.8654478227805518,0.925,0.4222222222222222,1.6009615384615388,0.19852941176470587,0.19852941176470587
RAD51C,all_1_50,recorded_unclassified,phastcons,85,40,45,ok,0.7694444444444445,0.7013625822745697,0.875,0.37777777777777777,1.40625,0.140625,0.140625
RAD51C,all_1_50,recorded_unclassified,gpn_msa,85,40,45,ok,0.8355555555555556,0.8444580984478328,1.0,0.022222222222222223,1.0227272727272727,,
RAD51C,all_1_50,recorded_unclassified,nt,85,40,45,ok,0.7933333333333333,0.8068597946290101,0.875,0.5333333333333333,1.875,0.26785714285714285,0.26785714285714285
RAD51C,all_1_50,recorded_unclassified,spliceai_walker,85,40,45,ok,0.925,0.9312377254805588,0.95,0.6888888888888889,3.0535714285714284,0.04017857142857143,0.04017857142857143
RAD51C,all_1_50,recorded_unclassified,avi,85,40,45,ok,0.915,0.9133269412992284,0.95,0.3333333333333333,1.425,0.11250000000000002,0.11250000000000002
RAD51C,all_1_50,recorded_unclassified,avi_splice_sites,85,40,45,ok,0.8955555555555555,0.9052091914555975,0.85,0.8222222222222222,4.78125,0.09926470588235294,0.09926470588235294
RAD51C,all_1_50,recorded_unclassified,avi_splice_site_usage,85,40,45,ok,0.9213888888888889,0.9381633212760012,0.9,0.8222222222222222,5.0625,0.09926470588235294,0.09926470588235294
RAD51C,all_1_50,recorded_unclassified,avi_splice_junctions,85,40,45,ok,0.9222222222222223,0.9281472034615763,1.0,0.08888888888888889,1.0975609756097562,,
RAD51C,all_1_50,unrecorded,spliceai,894,119,775,ok,0.9490593656817565,0.8470614581727098,0.8403361344537815,0.9341935483870968,12.76981380787609,0.09764025550250087,0.09764025550250087
RAD51C,all_1_50,unrecorded,pangolin,894,119,775,ok,0.9453944158308485,0.8323043589751652,0.8067226890756303,0.9174193548387096,9.768907563025211,0.09852655131644186,0.09852655131644186
RAD51C,all_1_50,unrecorded,alphagenome,894,119,775,ok,0.953472485768501,0.8545689946173427,1.0,0.0,1.0,,
RAD51C,all_1_50,unrecorded,cadd,894,119,775,ok,0.74939007861209,0.5451121675649335,1.0,0.00903225806451613,1.0091145833333333,,
RAD51C,all_1_50,unrecorded,phylop,894,119,775,ok,0.8513364055299539,0.6391449538549485,0.9411764705882353,0.37290322580645163,1.5008472524812395,0.14745520849849375,0.14745520849849375
RAD51C,all_1_50,unrecorded,phastcons,894,119,775,ok,0.8398373542965574,0.4897907863225737,0.8739495798319328,0.56,1.9862490450725745,0.2448347760156694,0.2448347760156694
RAD51C,all_1_50,unrecorded,gpn_msa,894,119,775,ok,0.8794036324207102,0.6835942778296062,0.9915966386554622,0.04774193548387097,1.0413108332764,0.18607442977190877,0.18607442977190877
RAD51C,all_1_50,unrecorded,nt,894,119,775,ok,0.7568988885876932,0.4218502831098977,0.8571428571428571,0.3858064516129032,1.3955582232893158,0.33276084156290253,0.33276084156290253
RAD51C,all_1_50,unrecorded,spliceai_walker,894,119,775,ok,0.9481160206017891,0.8460930520536906,0.8487394957983193,0.9238709677419354,11.148696766842331,0.08962300516536889,0.08962300516536889
RAD51C,all_1_50,unrecorded,avi,894,119,775,ok,0.9345188397939821,0.836686499413642,0.957983193277311,0.5277419354838709,2.028516324562612,0.09648303765950825,0.09648303765950825
RAD51C,all_1_50,unrecorded,avi_splice_sites,894,119,775,ok,0.9381349959338574,0.8082066612571113,0.6722689075630253,0.9638709677419355,18.607442977190875,0.22771346300758066,0.22771346300758066
RAD51C,all_1_50,unrecorded,avi_splice_site_usage,894,119,775,ok,0.9560965031173759,0.8482903540752624,0.8151260504201681,0.952258064516129,17.07358619123325,0.11038313630536961,0.11038313630536961
RAD51C,all_1_50,unrecorded,avi_splice_junctions,894,119,775,ok,0.9587313635131471,0.8472772514100545,0.9915966386554622,0.3329032258064516,1.486435967036718,0.0,0.18968752549563514
VHL,s3_10,classified,spliceai,21,0,21,not evaluable,,,,,,,
VHL,s3_10,classified,pangolin,21,0,21,not evaluable,,,,,,,
VHL,s3_10,classified,alphagenome,21,0,21,not evaluable,,,,,,,
VHL,s3_10,classified,cadd,21,0,21,not evaluable,,,,,,,
VHL,s3_10,classified,phylop,21,0,21,not evaluable,,,,,,,
VHL,s3_10,classified,phastcons,21,0,21,not evaluable,,,,,,,
VHL,s3_10,classified,gpn_msa,21,0,21,not evaluable,,,,,,,
VHL,s3_10,classified,nt,21,0,21,not evaluable,,,,,,,
VHL,s3_10,classified,spliceai_walker,21,0,21,not evaluable,,,,,,,
VHL,s3_10,classified,avi,21,0,21,not evaluable,,,,,,,
VHL,s3_10,classified,avi_splice_sites,21,0,21,not evaluable,,,,,,,
VHL,s3_10,classified,avi_splice_site_usage,21,0,21,not evaluable,,,,,,,
VHL,s3_10,classified,avi_splice_junctions,21,0,21,not evaluable,,,,,,,
VHL,s3_10,recorded_unclassified,spliceai,16,5,11,not evaluable,,,,,,,
VHL,s3_10,recorded_unclassified,pangolin,16,5,11,not evaluable,,,,,,,
VHL,s3_10,recorded_unclassified,alphagenome,16,5,11,not evaluable,,,,,,,
VHL,s3_10,recorded_unclassified,cadd,16,5,11,not evaluable,,,,,,,
VHL,s3_10,recorded_unclassified,phylop,16,5,11,not evaluable,,,,,,,
VHL,s3_10,recorded_unclassified,phastcons,16,5,11,not evaluable,,,,,,,
VHL,s3_10,recorded_unclassified,gpn_msa,16,5,11,not evaluable,,,,,,,
VHL,s3_10,recorded_unclassified,nt,16,5,11,not evaluable,,,,,,,
VHL,s3_10,recorded_unclassified,spliceai_walker,16,5,11,not evaluable,,,,,,,
VHL,s3_10,recorded_unclassified,avi,16,5,11,not evaluable,,,,,,,
VHL,s3_10,recorded_unclassified,avi_splice_sites,16,5,11,not evaluable,,,,,,,
VHL,s3_10,recorded_unclassified,avi_splice_site_usage,16,5,11,not evaluable,,,,,,,
VHL,s3_10,recorded_unclassified,avi_splice_junctions,16,5,11,not evaluable,,,,,,,
VHL,s3_10,unrecorded,spliceai,33,5,28,not evaluable,,,,,,,
VHL,s3_10,unrecorded,pangolin,33,5,28,not evaluable,,,,,,,
VHL,s3_10,unrecorded,alphagenome,33,5,28,not evaluable,,,,,,,
VHL,s3_10,unrecorded,cadd,33,5,28,not evaluable,,,,,,,
VHL,s3_10,unrecorded,phylop,33,5,28,not evaluable,,,,,,,
VHL,s3_10,unrecorded,phastcons,33,5,28,not evaluable,,,,,,,
VHL,s3_10,unrecorded,gpn_msa,33,5,28,not evaluable,,,,,,,
VHL,s3_10,unrecorded,nt,33,5,28,not evaluable,,,,,,,
VHL,s3_10,unrecorded,spliceai_walker,33,5,28,not evaluable,,,,,,,
VHL,s3_10,unrecorded,avi,33,5,28,not evaluable,,,,,,,
VHL,s3_10,unrecorded,avi_splice_sites,33,5,28,not evaluable,,,,,,,
VHL,s3_10,unrecorded,avi_splice_site_usage,33,5,28,not evaluable,,,,,,,
VHL,s3_10,unrecorded,avi_splice_junctions,33,5,28,not evaluable,,,,,,,
VHL,s11_50,classified,spliceai,17,4,13,not evaluable,,,,,,,
VHL,s11_50,classified,pangolin,17,4,13,not evaluable,,,,,,,
VHL,s11_50,classified,alphagenome,17,4,13,not evaluable,,,,,,,
VHL,s11_50,classified,cadd,17,4,13,not evaluable,,,,,,,
VHL,s11_50,classified,phylop,17,4,13,not evaluable,,,,,,,
VHL,s11_50,classified,phastcons,17,4,13,not evaluable,,,,,,,
VHL,s11_50,classified,gpn_msa,17,4,13,not evaluable,,,,,,,
VHL,s11_50,classified,nt,17,4,13,not evaluable,,,,,,,
VHL,s11_50,classified,spliceai_walker,17,4,13,not evaluable,,,,,,,
VHL,s11_50,classified,avi,17,4,13,not evaluable,,,,,,,
VHL,s11_50,classified,avi_splice_sites,17,4,13,not evaluable,,,,,,,
VHL,s11_50,classified,avi_splice_site_usage,17,4,13,not evaluable,,,,,,,
VHL,s11_50,classified,avi_splice_junctions,17,4,13,not evaluable,,,,,,,
VHL,s11_50,recorded_unclassified,spliceai,0,0,0,not evaluable,,,,,,,
VHL,s11_50,recorded_unclassified,pangolin,0,0,0,not evaluable,,,,,,,
VHL,s11_50,recorded_unclassified,alphagenome,0,0,0,not evaluable,,,,,,,
VHL,s11_50,recorded_unclassified,cadd,0,0,0,not evaluable,,,,,,,
VHL,s11_50,recorded_unclassified,phylop,0,0,0,not evaluable,,,,,,,
VHL,s11_50,recorded_unclassified,phastcons,0,0,0,not evaluable,,,,,,,
VHL,s11_50,recorded_unclassified,gpn_msa,0,0,0,not evaluable,,,,,,,
VHL,s11_50,recorded_unclassified,nt,0,0,0,not evaluable,,,,,,,
VHL,s11_50,recorded_unclassified,spliceai_walker,0,0,0,not evaluable,,,,,,,
VHL,s11_50,recorded_unclassified,avi,0,0,0,not evaluable,,,,,,,
VHL,s11_50,recorded_unclassified,avi_splice_sites,0,0,0,not evaluable,,,,,,,
VHL,s11_50,recorded_unclassified,avi_splice_site_usage,0,0,0,not evaluable,,,,,,,
VHL,s11_50,recorded_unclassified,avi_splice_junctions,0,0,0,not evaluable,,,,,,,
VHL,s11_50,unrecorded,spliceai,58,9,49,not evaluable,,,,,,,
VHL,s11_50,unrecorded,pangolin,58,9,49,not evaluable,,,,,,,
VHL,s11_50,unrecorded,alphagenome,58,9,49,not evaluable,,,,,,,
VHL,s11_50,unrecorded,cadd,58,9,49,not evaluable,,,,,,,
VHL,s11_50,unrecorded,phylop,58,9,49,not evaluable,,,,,,,
VHL,s11_50,unrecorded,phastcons,58,9,49,not evaluable,,,,,,,
VHL,s11_50,unrecorded,gpn_msa,58,9,49,not evaluable,,,,,,,
VHL,s11_50,unrecorded,nt,58,9,49,not evaluable,,,,,,,
VHL,s11_50,unrecorded,spliceai_walker,58,9,49,not evaluable,,,,,,,
VHL,s11_50,unrecorded,avi,58,9,49,not evaluable,,,,,,,
VHL,s11_50,unrecorded,avi_splice_sites,58,9,49,not evaluable,,,,,,,
VHL,s11_50,unrecorded,avi_splice_site_usage,58,9,49,not evaluable,,,,,,,
VHL,s11_50,unrecorded,avi_splice_junctions,58,9,49,not evaluable,,,,,,,
VHL,s3_50,classified,spliceai,38,4,34,not evaluable,,,,,,,
VHL,s3_50,classified,pangolin,38,4,34,not evaluable,,,,,,,
VHL,s3_50,classified,alphagenome,38,4,34,not evaluable,,,,,,,
VHL,s3_50,classified,cadd,38,4,34,not evaluable,,,,,,,
VHL,s3_50,classified,phylop,38,4,34,not evaluable,,,,,,,
VHL,s3_50,classified,phastcons,38,4,34,not evaluable,,,,,,,
VHL,s3_50,classified,gpn_msa,38,4,34,not evaluable,,,,,,,
VHL,s3_50,classified,nt,38,4,34,not evaluable,,,,,,,
VHL,s3_50,classified,spliceai_walker,38,4,34,not evaluable,,,,,,,
VHL,s3_50,classified,avi,38,4,34,not evaluable,,,,,,,
VHL,s3_50,classified,avi_splice_sites,38,4,34,not evaluable,,,,,,,
VHL,s3_50,classified,avi_splice_site_usage,38,4,34,not evaluable,,,,,,,
VHL,s3_50,classified,avi_splice_junctions,38,4,34,not evaluable,,,,,,,
VHL,s3_50,recorded_unclassified,spliceai,16,5,11,not evaluable,,,,,,,
VHL,s3_50,recorded_unclassified,pangolin,16,5,11,not evaluable,,,,,,,
VHL,s3_50,recorded_unclassified,alphagenome,16,5,11,not evaluable,,,,,,,
VHL,s3_50,recorded_unclassified,cadd,16,5,11,not evaluable,,,,,,,
VHL,s3_50,recorded_unclassified,phylop,16,5,11,not evaluable,,,,,,,
VHL,s3_50,recorded_unclassified,phastcons,16,5,11,not evaluable,,,,,,,
VHL,s3_50,recorded_unclassified,gpn_msa,16,5,11,not evaluable,,,,,,,
VHL,s3_50,recorded_unclassified,nt,16,5,11,not evaluable,,,,,,,
VHL,s3_50,recorded_unclassified,spliceai_walker,16,5,11,not evaluable,,,,,,,
VHL,s3_50,recorded_unclassified,avi,16,5,11,not evaluable,,,,,,,
VHL,s3_50,recorded_unclassified,avi_splice_sites,16,5,11,not evaluable,,,,,,,
VHL,s3_50,recorded_unclassified,avi_splice_site_usage,16,5,11,not evaluable,,,,,,,
VHL,s3_50,recorded_unclassified,avi_splice_junctions,16,5,11,not evaluable,,,,,,,
VHL,s3_50,unrecorded,spliceai,91,14,77,ok,0.9063079777365491,0.7620782228975507,0.7857142857142857,0.922077922077922,10.083333333333334,0.25781249999999994,0.25781249999999994
VHL,s3_50,unrecorded,pangolin,91,14,77,ok,0.9192949907235621,0.7452560988853059,0.7142857142857143,0.948051948051948,13.75,0.16176470588235295,0.16176470588235295
VHL,s3_50,unrecorded,alphagenome,91,14,77,ok,0.8840445269016698,0.754263652778084,1.0,0.0,1.0,,
VHL,s3_50,unrecorded,cadd,91,14,77,ok,0.8200371057513914,0.4689679450116604,1.0,0.012987012987012988,1.013157894736842,,
VHL,s3_50,unrecorded,phylop,91,14,77,ok,0.7708719851576994,0.4470267357955328,1.0,0.38961038961038963,1.6382978723404256,0.0,0.6599999999999999
VHL,s3_50,unrecorded,phastcons,91,14,77,ok,0.8283858998144712,0.40816826673005724,0.7857142857142857,0.5584415584415584,1.7794117647058825,0.0,0.4230769230769231
VHL,s3_50,unrecorded,gpn_msa,91,14,77,ok,0.8024118738404453,0.4543632903977387,1.0,0.03896103896103896,1.0405405405405406,,
VHL,s3_50,unrecorded,nt,91,14,77,ok,0.7671614100185529,0.4623757575404582,0.9285714285714286,0.2987012987012987,1.3240740740740742,0.2391304347826087,0.2391304347826087
VHL,s3_50,unrecorded,spliceai_walker,91,14,77,ok,0.9239332096474954,0.7829812694308492,0.7857142857142857,0.922077922077922,10.083333333333334,0.1746031746031746,0.1746031746031746
VHL,s3_50,unrecorded,avi,91,14,77,ok,0.9489795918367347,0.8343392301099068,1.0,0.5454545454545454,2.2,0.0,0.4583333333333333
VHL,s3_50,unrecorded,avi_splice_sites,91,14,77,ok,0.7973098330241187,0.554311686100381,0.5714285714285714,0.8311688311688312,3.3846153846153846,0.39999999999999997,0.39999999999999997
VHL,s3_50,unrecorded,avi_splice_site_usage,91,14,77,ok,0.9165120593692022,0.814481188743793,0.7857142857142857,0.948051948051948,15.124999999999998,0.15714285714285714,0.15714285714285714
VHL,s3_50,unrecorded,avi_splice_junctions,91,14,77,ok,0.9039888682745826,0.7847304621168876,0.9285714285714286,0.2077922077922078,1.1721311475409837,,
VHL,all_1_50,classified,spliceai,58,24,34,ok,0.9791666666666666,0.9827235772357723,0.9583333333333334,1.0,33.54166666666667,0.0456989247311828,0.0456989247311828
VHL,all_1_50,classified,pangolin,58,24,34,ok,0.9840686274509803,0.9843750000000001,0.9166666666666666,1.0,32.083333333333336,0.04722222222222222,0.04722222222222222
VHL,all_1_50,classified,alphagenome,58,24,34,ok,0.9889705882352942,0.9866432524478501,1.0,0.0,1.0,,
VHL,all_1_50,classified,cadd,58,24,34,ok,0.9938725490196079,0.992311507936508,1.0,0.029411764705882353,1.0303030303030303,,
VHL,all_1_50,classified,phylop,58,24,34,ok,0.9828431372549019,0.9799679487179488,1.0,0.5294117647058824,2.125,0.0,0.265625
VHL,all_1_50,classified,phastcons,58,24,34,ok,0.9761029411764706,0.9424492576666489,1.0,0.8823529411764706,8.5,0.0,0.16999999999999998
VHL,all_1_50,classified,gpn_msa,58,24,34,ok,0.9779411764705882,0.9705712587256201,1.0,0.17647058823529413,1.2142857142857144,,
VHL,all_1_50,classified,nt,58,24,34,ok,0.8958333333333334,0.8787269324956485,0.9583333333333334,0.4411764705882353,1.7149122807017545,0.0,0.3035714285714286
VHL,all_1_50,classified,spliceai_walker,58,24,34,ok,0.9816176470588235,0.9829130116959064,0.9583333333333334,0.9705882352941176,32.583333333333336,0.048850574712643674,0.048850574712643674
VHL,all_1_50,classified,avi,58,24,34,ok,0.9938725490196079,0.992311507936508,1.0,0.7941176470588235,4.857142857142858,0.0,0.18478260869565216
VHL,all_1_50,classified,avi_splice_sites,58,24,34,ok,0.9785539215686274,0.9779198841698841,0.9166666666666666,0.9117647058823529,10.388888888888888,0.09770114942528735,0.09770114942528735
VHL,all_1_50,classified,avi_splice_site_usage,58,24,34,ok,0.977328431372549,0.9810606060606061,0.9583333333333334,1.0,33.54166666666667,0.0456989247311828,0.0456989247311828
VHL,all_1_50,classified,avi_splice_junctions,58,24,34,ok,0.9840686274509803,0.9853603603603602,1.0,0.3235294117647059,1.4782608695652173,,
VHL,all_1_50,recorded_unclassified,spliceai,17,6,11,not evaluable,,,,,,,
VHL,all_1_50,recorded_unclassified,pangolin,17,6,11,not evaluable,,,,,,,
VHL,all_1_50,recorded_unclassified,alphagenome,17,6,11,not evaluable,,,,,,,
VHL,all_1_50,recorded_unclassified,cadd,17,6,11,not evaluable,,,,,,,
VHL,all_1_50,recorded_unclassified,phylop,17,6,11,not evaluable,,,,,,,
VHL,all_1_50,recorded_unclassified,phastcons,17,6,11,not evaluable,,,,,,,
VHL,all_1_50,recorded_unclassified,gpn_msa,17,6,11,not evaluable,,,,,,,
VHL,all_1_50,recorded_unclassified,nt,17,6,11,not evaluable,,,,,,,
VHL,all_1_50,recorded_unclassified,spliceai_walker,17,6,11,not evaluable,,,,,,,
VHL,all_1_50,recorded_unclassified,avi,17,6,11,not evaluable,,,,,,,
VHL,all_1_50,recorded_unclassified,avi_splice_sites,17,6,11,not evaluable,,,,,,,
VHL,all_1_50,recorded_unclassified,avi_splice_site_usage,17,6,11,not evaluable,,,,,,,
VHL,all_1_50,recorded_unclassified,avi_splice_junctions,17,6,11,not evaluable,,,,,,,
VHL,all_1_50,unrecorded,spliceai,94,17,77,ok,0.9228418640183346,0.8285794718082035,0.8235294117647058,0.922077922077922,10.568627450980392,0.21231617647058823,0.21231617647058823
VHL,all_1_50,unrecorded,pangolin,94,17,77,ok,0.93353705118411,0.8247761808686178,0.7647058823529411,0.948051948051948,14.720588235294116,0.1332179930795848,0.1332179930795848
VHL,all_1_50,unrecorded,alphagenome,94,17,77,ok,0.904507257448434,0.8183463172356039,1.0,0.0,1.0,,
VHL,all_1_50,unrecorded,cadd,94,17,77,ok,0.8517952635599695,0.6192840075812212,1.0,0.012987012987012988,1.013157894736842,,
VHL,all_1_50,unrecorded,phylop,94,17,77,ok,0.8113063407181055,0.6046619408555902,1.0,0.38961038961038963,1.6382978723404256,0.0,0.5435294117647059
VHL,all_1_50,unrecorded,phastcons,94,17,77,ok,0.8563789152024446,0.5299972009005622,0.8235294117647058,0.5584415584415584,1.8650519031141868,0.0,0.3484162895927602
VHL,all_1_50,unrecorded,gpn_msa,94,17,77,ok,0.8372803666921314,0.6068484379782493,1.0,0.03896103896103896,1.0405405405405406,,
VHL,all_1_50,unrecorded,nt,94,17,77,ok,0.7784568372803667,0.5216552254081489,0.9411764705882353,0.2987012987012987,1.3420479302832244,0.1969309462915601,0.1969309462915601
VHL,all_1_50,unrecorded,spliceai_walker,94,17,77,ok,0.9373567608861727,0.8456329231415737,0.8235294117647058,0.922077922077922,10.568627450980392,0.1437908496732026,0.1437908496732026
VHL,all_1_50,unrecorded,avi,94,17,77,ok,0.957983193277311,0.8836794639260958,1.0,0.5454545454545454,2.2,0.0,0.3774509803921569
VHL,all_1_50,unrecorded,avi_splice_sites,94,17,77,ok,0.8330786860198625,0.671143355797335,0.6470588235294118,0.8311688311688312,3.832579185520362,0.32941176470588235,0.32941176470588235
VHL,all_1_50,unrecorded,avi_splice_site_usage,94,17,77,ok,0.9312452253628725,0.8648218449734567,0.8235294117647058,0.948051948051948,15.852941176470587,0.12941176470588237,0.12941176470588237
VHL,all_1_50,unrecorded,avi_splice_junctions,94,17,77,ok,0.9209320091673033,0.8480947768801466,0.9411764705882353,0.2077922077922078,1.1880424300867887,,
